Platform Type	Center	Platform	Level	Sample	Barcode	File Name
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8181-01	TCGA-FG-8181-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8181-01A-11D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8181-01	TCGA-FG-8181-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8181-01A-11D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8181-10	TCGA-FG-8181-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8181-10A-01D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8181-10	TCGA-FG-8181-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8181-10A-01D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8181-10	TCGA-FG-8181-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8181-10A-01D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8181-10	TCGA-FG-8181-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8181-10A-01D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8182-01	TCGA-FG-8182-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8182-01A-11D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8182-01	TCGA-FG-8182-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8182-01A-11D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8182-01	TCGA-FG-8182-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8182-01A-11D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8182-01	TCGA-FG-8182-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8182-01A-11D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8182-10	TCGA-FG-8182-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8182-10A-01D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8182-10	TCGA-FG-8182-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8182-10A-01D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8182-10	TCGA-FG-8182-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8182-10A-01D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8182-10	TCGA-FG-8182-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8182-10A-01D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8185-01	TCGA-FG-8185-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8185-01A-11D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8185-01	TCGA-FG-8185-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8185-01A-11D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8185-01	TCGA-FG-8185-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8185-01A-11D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8185-01	TCGA-FG-8185-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8185-01A-11D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8185-10	TCGA-FG-8185-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8185-10A-01D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8185-10	TCGA-FG-8185-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8185-10A-01D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8185-10	TCGA-FG-8185-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8185-10A-01D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8185-10	TCGA-FG-8185-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8185-10A-01D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8186-01	TCGA-FG-8186-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8186-01A-11D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8186-01	TCGA-FG-8186-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8186-01A-11D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8186-01	TCGA-FG-8186-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8186-01A-11D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8186-01	TCGA-FG-8186-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8186-01A-11D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8186-10	TCGA-FG-8186-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8186-10A-01D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8186-10	TCGA-FG-8186-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8186-10A-01D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8186-10	TCGA-FG-8186-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8186-10A-01D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8186-10	TCGA-FG-8186-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8186-10A-01D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8187-01	TCGA-FG-8187-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8187-01A-11D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8187-01	TCGA-FG-8187-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8187-01A-11D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8187-01	TCGA-FG-8187-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8187-01A-11D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8187-01	TCGA-FG-8187-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8187-01A-11D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8187-10	TCGA-FG-8187-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8187-10A-01D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8187-10	TCGA-FG-8187-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8187-10A-01D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8187-10	TCGA-FG-8187-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8187-10A-01D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8187-10	TCGA-FG-8187-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8187-10A-01D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8188-01	TCGA-FG-8188-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8188-01A-11D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8188-01	TCGA-FG-8188-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8188-01A-11D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8188-01	TCGA-FG-8188-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8188-01A-11D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8188-01	TCGA-FG-8188-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8188-01A-11D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8188-10	TCGA-FG-8188-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8188-10A-01D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8188-10	TCGA-FG-8188-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8188-10A-01D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8188-10	TCGA-FG-8188-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8188-10A-01D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8188-10	TCGA-FG-8188-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8188-10A-01D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8191-01	TCGA-FG-8191-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8191-01A-11D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8191-01	TCGA-FG-8191-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8191-01A-11D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8191-01	TCGA-FG-8191-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8191-01A-11D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8191-01	TCGA-FG-8191-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8191-01A-11D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8191-10	TCGA-FG-8191-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8191-10A-01D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8191-10	TCGA-FG-8191-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8191-10A-01D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8191-10	TCGA-FG-8191-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8191-10A-01D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FG-8191-10	TCGA-FG-8191-10A-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FG-8191-10A-01D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FN-7833-01	TCGA-FN-7833-01A-11D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FN-7833-01A-11D-2085-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FN-7833-01	TCGA-FN-7833-01A-11D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FN-7833-01A-11D-2085-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FN-7833-01	TCGA-FN-7833-01A-11D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FN-7833-01A-11D-2085-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FN-7833-01	TCGA-FN-7833-01A-11D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FN-7833-01A-11D-2085-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FN-7833-10	TCGA-FN-7833-10A-01D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FN-7833-10A-01D-2085-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FN-7833-10	TCGA-FN-7833-10A-01D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FN-7833-10A-01D-2085-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FN-7833-10	TCGA-FN-7833-10A-01D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FN-7833-10A-01D-2085-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-FN-7833-10	TCGA-FN-7833-10A-01D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-FN-7833-10A-01D-2085-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7467-01	TCGA-HT-7467-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7467-01A-11D-2023-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7467-01	TCGA-HT-7467-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7467-01A-11D-2023-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7467-01	TCGA-HT-7467-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7467-01A-11D-2023-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7467-01	TCGA-HT-7467-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7467-01A-11D-2023-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7467-10	TCGA-HT-7467-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7467-10A-01D-2023-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7467-10	TCGA-HT-7467-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7467-10A-01D-2023-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7467-10	TCGA-HT-7467-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7467-10A-01D-2023-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7467-10	TCGA-HT-7467-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7467-10A-01D-2023-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7468-01	TCGA-HT-7468-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7468-01A-11D-2023-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7468-01	TCGA-HT-7468-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7468-01A-11D-2023-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7468-01	TCGA-HT-7468-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7468-01A-11D-2023-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7468-01	TCGA-HT-7468-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7468-01A-11D-2023-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7468-10	TCGA-HT-7468-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7468-10A-01D-2023-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7468-10	TCGA-HT-7468-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7468-10A-01D-2023-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7468-10	TCGA-HT-7468-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7468-10A-01D-2023-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7468-10	TCGA-HT-7468-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7468-10A-01D-2023-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7469-01	TCGA-HT-7469-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7469-01A-11D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7469-01	TCGA-HT-7469-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7469-01A-11D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7469-01	TCGA-HT-7469-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7469-01A-11D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7469-01	TCGA-HT-7469-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7469-01A-11D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7469-10	TCGA-HT-7469-10B-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7469-10B-01D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7469-10	TCGA-HT-7469-10B-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7469-10B-01D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7469-10	TCGA-HT-7469-10B-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7469-10B-01D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7469-10	TCGA-HT-7469-10B-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7469-10B-01D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7470-01	TCGA-HT-7470-01A-12D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7470-01A-12D-2085-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7470-01	TCGA-HT-7470-01A-12D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7470-01A-12D-2085-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7470-01	TCGA-HT-7470-01A-12D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7470-01A-12D-2085-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7470-01	TCGA-HT-7470-01A-12D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7470-01A-12D-2085-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7470-10	TCGA-HT-7470-10A-01D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7470-10A-01D-2085-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7470-10	TCGA-HT-7470-10A-01D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7470-10A-01D-2085-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7470-10	TCGA-HT-7470-10A-01D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7470-10A-01D-2085-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7470-10	TCGA-HT-7470-10A-01D-2085-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7470-10A-01D-2085-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7471-01	TCGA-HT-7471-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7471-01A-11D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7471-01	TCGA-HT-7471-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7471-01A-11D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7471-01	TCGA-HT-7471-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7471-01A-11D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7471-01	TCGA-HT-7471-01A-11D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7471-01A-11D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7471-10	TCGA-HT-7471-10B-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7471-10B-01D-2252-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7471-10	TCGA-HT-7471-10B-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7471-10B-01D-2252-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7471-10	TCGA-HT-7471-10B-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7471-10B-01D-2252-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7471-10	TCGA-HT-7471-10B-01D-2252-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7471-10B-01D-2252-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7472-01	TCGA-HT-7472-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7472-01A-11D-2023-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7472-01	TCGA-HT-7472-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7472-01A-11D-2023-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7472-01	TCGA-HT-7472-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7472-01A-11D-2023-01__snp_analysis.nocnv_hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7472-01	TCGA-HT-7472-01A-11D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7472-01A-11D-2023-01__snp_analysis.nocnv_hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7472-10	TCGA-HT-7472-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7472-10A-01D-2023-01__snp_analysis.hg18.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7472-10	TCGA-HT-7472-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7472-10A-01D-2023-01__snp_analysis.hg19.seg.txt
CNV (SNP)	BI	Genome_Wide_SNP_6	3	TCGA-HT-7472-10	TCGA-HT-7472-10A-01D-2023-01	broad.mit.edu__Genome_Wide_SNP_6__TCGA-HT-7472-10A-01D-2023-01__snp_analysis.nocnv_hg18.seg.txt
